label 	serial 	idx 	mark
1	853	405	0
1	854	406	0
1	855	407	0
1	856	408	0
1	857	409	0
1	858	410	0
1	859	411	0
1	860	412	0
1	861	413	0
1	862	414	0
1	863	415	0
1	864	416	0
1	865	417	0
1	866	418	0
1	867	419	0
1	868	420	0
1	869	421	0
1	870	422	0
1	871	423	0
1	872	424	0
1	873	425	0
1	874	426	0
1	875	427	0
1	876	428	0
1	877	429	0
1	878	430	0
1	879	431	0
1	880	432	0
1	881	433	0
1	882	434	0
1	883	435	0
1	884	436	0
1	885	437	0
1	886	438	0
1	887	439	0
1	888	440	0
1	889	441	0
1	890	442	0
1	891	443	0
1	892	444	0
1	893	445	0
1	894	446	0
2	0	0	0
2	1	1	0
2	2	2	0
2	3	3	0
2	4	4	0
2	5	0	0
2	6	1	0
2	7	2	0
2	8	3	0
2	9	4	0
2	10	0	0
2	11	1	0
2	12	2	0
2	13	3	0
2	14	4	0
2	15	0	0
2	16	1	0
2	17	2	0
2	18	3	0
2	19	4	0
2	20	0	0
2	21	1	0
2	22	2	0
2	23	3	0
2	24	4	0
2	25	0	0
2	26	1	0
2	27	2	0
2	28	3	0
2	29	4	0
2	30	0	0
2	31	1	0
2	32	2	0
2	33	3	0
2	34	4	0
2	35	0	0
2	36	1	0
2	37	2	0
2	38	3	0
2	39	4	0
2	40	0	0
2	41	1	0
2	42	2	0
2	43	3	0
2	44	4	0
2	45	0	0
2	46	1	0
2	47	2	0
2	48	3	0
2	49	4	0
2	50	0	0
2	51	1	0
2	52	2	0
2	53	3	0
2	54	4	0
2	55	0	0
2	56	1	0
2	57	2	0
2	58	3	0
2	59	4	0
2	60	0	0
2	61	1	0
2	62	2	0
2	63	3	0
2	64	4	0
2	65	0	0
2	66	1	0
2	67	2	0
2	68	3	0
2	69	4	0
2	70	0	0
2	71	1	0
2	72	2	0
2	73	3	0
2	74	4	0
2	75	0	0
2	76	1	0
2	77	2	0
2	78	3	0
2	79	4	0
2	80	0	0
2	81	1	0
2	82	2	0
2	83	3	0
2	84	4	0
2	85	0	0
2	86	1	0
2	87	2	0
2	88	3	0
2	89	4	0
2	90	0	0
2	91	1	0
2	92	2	0
2	93	3	0
2	94	4	0
2	95	0	0
2	96	1	0
2	97	2	0
2	98	3	0
2	99	4	0
